league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,x,y,minute,BodyPart,play_type,outcome,goal_flag,is_penalty,xg_penalty_const
5,2024,28214,2025-01-24 19:45:00,613128,175,12808,701153,Zuriko Davitashvili,0.07867813855409622,0.8869999694824219,0.6090000152587891,40,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28214,2025-01-24 19:45:00,613139,175,12808,701151,Augustine Boakye,0.030954066663980484,0.835,0.7080000305175781,76,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28214,2025-01-24 19:45:00,613129,175,10284,,,0.017668556421995163,0.7530000305175781,0.6730000305175782,40,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28214,2025-01-24 19:45:00,613130,175,7652,,,0.07116653770208359,0.755,0.534000015258789,44,Right Foot,Direct Freekick,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613472,171,2897,701598,Mika Biereth,0.4593449831008911,0.9109999847412109,0.56,16,Right Foot,Open Play,Shot On Post,0,False,
5,2024,28211,2025-01-25 16:00:00,613488,171,2897,,,0.03250844404101372,0.8430000305175781,0.6719999694824219,49,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613490,171,2897,701595,Maghnes Akliouche,0.5743643641471863,0.9109999847412109,0.5690000152587891,55,Right Foot,Open Play,Goal,1,False,
5,2024,28211,2025-01-25 16:00:00,613477,171,6147,701589,Vanderson,0.04076854884624481,0.7769999694824219,0.524000015258789,22,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613481,171,11799,701595,Maghnes Akliouche,0.026274975389242172,0.78,0.44400001525878907,38,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613495,171,12376,701595,Maghnes Akliouche,0.2887028455734253,0.9030000305175782,0.35400001525878905,75,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613471,171,10058,701589,Vanderson,0.09091996401548386,0.8930000305175781,0.555,14,Left Foot,Open Play,Goal,1,False,
5,2024,28211,2025-01-25 16:00:00,613478,171,10058,701593,Lamine Camara,0.04404694586992264,0.8809999847412109,0.435,31,<NA>,Set Piece,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613496,171,10058,701600,Soungoutou Magassa,0.07107964903116226,0.895,0.44799999237060545,87,Left Foot,Set Piece,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613499,171,10058,701601,Ben Seghir,0.10851063579320908,0.8190000152587891,0.5129999923706055,93,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613479,171,10349,701594,Denis Zakaria,0.03447718545794487,0.914000015258789,0.7240000152587891,31,Right Foot,Set Piece,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613487,171,10349,701595,Maghnes Akliouche,0.32452747225761414,0.914000015258789,0.6419999694824219,49,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613489,171,10349,701593,Lamine Camara,0.07681269943714142,0.8530000305175781,0.33799999237060546,51,Right Foot,Open Play,Goal,1,False,
5,2024,28211,2025-01-25 16:00:00,613497,171,10349,701602,Jordan Teze,0.3795655071735382,0.9119999694824219,0.385,88,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613468,171,8239,701598,Mika Biereth,0.33415845036506653,0.8830000305175781,0.3890000152587891,9,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613469,171,8239,701598,Mika Biereth,0.11705362796783447,0.8809999847412109,0.544000015258789,12,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613473,171,8239,,,0.6606314778327942,0.9569999694824218,0.49900001525878906,16,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613480,171,2674,,,0.08761082589626312,0.8680000305175781,0.5359999847412109,31,Left Foot,Set Piece,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613474,171,10271,,,0.1329483538866043,0.895,0.47,16,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613491,171,10271,,,0.015118610113859177,0.730999984741211,0.45599998474121095,63,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613482,163,8640,701605,Christopher Wooh,0.03580351546406746,0.835999984741211,0.6830000305175781,42,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613492,163,6401,701609,Adrien Truffert,0.06217131018638611,0.8830000305175781,0.6790000152587891,64,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613493,163,6401,701613,Seko Fofana,0.06053202226758003,0.895,0.5929999923706055,66,Right Foot,Open Play,Goal,1,False,
5,2024,28211,2025-01-25 16:00:00,613501,163,12971,701614,Arnaud Kalimuendo Muinga,0.035025421530008316,0.78,0.4420000076293945,96,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613475,163,8056,701613,Seko Fofana,0.09336086362600327,0.9359999847412109,0.6809999847412109,17,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613498,163,8056,701615,Andrés Gómez,0.0400489941239357,0.785,0.47700000762939454,89,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613483,163,9631,701611,Jordan James,0.09747336059808731,0.9309999847412109,0.5559999847412109,44,<NA>,From Corner,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613494,163,9631,701613,Seko Fofana,0.03642873838543892,0.8019999694824219,0.6279999923706054,68,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613470,163,12882,,,0.03533927723765373,0.8,0.46599998474121096,14,Right Foot,Set Piece,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613476,163,3475,701614,Arnaud Kalimuendo Muinga,0.30849361419677734,0.915,0.5790000152587891,19,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613484,163,3475,701614,Arnaud Kalimuendo Muinga,0.03034280613064766,0.7869999694824219,0.580999984741211,45,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613485,163,12159,,,0.9011333584785461,0.9830000305175781,0.45799999237060546,45,Right Foot,Open Play,Goal,1,False,
5,2024,28211,2025-01-25 16:00:00,613486,163,12159,701612,Ludovic Blas,0.01636934094130993,0.7190000152587891,0.33299999237060546,45,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28211,2025-01-25 16:00:00,613500,163,13210,701607,Leo Østigard,0.12687091529369354,0.9459999847412109,0.48900001525878906,94,<NA>,Set Piece,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613687,161,10016,701834,Nuno Mendes,0.10050646960735321,0.9059999847412109,0.5279999923706055,81,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613670,161,10431,701831,Warren Zaïre-Emery,0.030293961986899376,0.785,0.39099998474121095,21,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613678,161,2447,,,0.032361943274736404,0.7830000305175782,0.555,35,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613671,161,11767,,,0.32616546750068665,0.9640000152587891,0.6419999694824219,25,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613674,161,11767,701837,Lee Kang-In,0.06627446413040161,0.9580000305175781,0.5620000076293945,28,<NA>,From Corner,Missed Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613677,161,11767,701835,Désiré Doué,0.4317159056663513,0.899000015258789,0.44,30,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613672,161,7453,701836,Fabián,0.027853194624185562,0.7880000305175782,0.6409999847412109,27,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613684,161,7453,701835,Désiré Doué,0.06847815960645676,0.9069999694824219,0.740999984741211,55,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613673,161,7313,701839,Gonçalo Ramos,0.04490787535905838,0.874000015258789,0.6969999694824218,27,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613679,161,7313,701840,Khvicha Kvaratskhelia,0.028244057670235634,0.8269999694824218,0.6830000305175781,35,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613691,161,2117,701835,Désiré Doué,0.32100045680999756,0.95,0.40599998474121096,90,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613688,161,9961,,,0.02172062359750271,0.7730000305175782,0.539000015258789,85,Left Foot,From Corner,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613669,161,3226,701834,Nuno Mendes,0.04126017913222313,0.8130000305175781,0.41,13,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613680,161,3226,701835,Désiré Doué,0.03653184697031975,0.8430000305175781,0.295,46,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613681,161,3226,701840,Khvicha Kvaratskhelia,0.09073516726493835,0.8959999847412109,0.36400001525878906,46,Left Foot,Open Play,Goal,1,False,
5,2024,28216,2025-01-25 20:05:00,613689,161,12345,,,0.029180431738495827,0.9069999694824219,0.7280000305175781,86,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613690,161,12345,701845,Marco Asensio,0.08483634889125824,0.909000015258789,0.34200000762939453,87,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613692,161,8777,,,0.014212735928595066,0.7269999694824218,0.40400001525878904,90,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613682,177,10920,,,0.05504121631383896,0.9640000152587891,0.4279999923706055,50,<NA>,Open Play,Missed Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613675,177,11755,701854,Teddy Teuma,0.29002097249031067,0.8980000305175782,0.3679999923706055,28,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613676,177,11755,701854,Teddy Teuma,0.07331307977437973,0.889000015258789,0.6959999847412109,29,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613685,177,11755,701852,Marshall Munetsi,0.12557975947856903,0.8880000305175781,0.6070000076293945,55,Right Foot,Open Play,Goal,1,False,
5,2024,28216,2025-01-25 20:05:00,613686,177,11755,701857,Amine Salama,0.05142202973365784,0.755,0.4879999923706055,76,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28216,2025-01-25 20:05:00,613683,177,11754,701852,Marshall Munetsi,0.018006691709160805,0.764000015258789,0.7040000152587891,53,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613606,160,3237,701762,Osame Sahraoui,0.04734563082456589,0.9309999847412109,0.44,16,<NA>,From Corner,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613621,160,3237,,,0.022429373115301132,0.9030000305175782,0.6730000305175782,71,Right Foot,From Corner,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613627,160,5598,,,0.018435578793287277,0.7959999847412109,0.685,92,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613628,160,9944,701765,Rémy Cabella,0.050810977816581726,0.8969999694824219,0.6790000152587891,94,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613610,160,11757,701762,Osame Sahraoui,0.07056667655706406,0.8130000305175781,0.5329999923706055,45,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613612,160,8310,701764,Mohamed Bayo,0.0845361277461052,0.860999984741211,0.6279999923706054,48,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613620,160,9646,,,0.05069870129227638,0.9480000305175781,0.29700000762939455,71,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613604,160,12801,701764,Mohamed Bayo,0.38120001554489136,0.8919999694824219,0.580999984741211,7,Left Foot,Open Play,Goal,1,False,
5,2024,28210,2025-01-25 18:00:00,613609,160,12801,701763,Hákon Haraldsson,0.4111400842666626,0.884000015258789,0.47400001525878904,40,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613614,160,12801,701758,Thomas Meunier,0.07325175404548645,0.9019999694824219,0.3189999961853027,53,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613625,160,3390,701766,Ethan Mbappé,0.5117415189743042,0.9680000305175781,0.539000015258789,86,<NA>,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613605,160,5680,701763,Hákon Haraldsson,0.07385359704494476,0.9230000305175782,0.2989999961853027,16,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613611,160,5680,,,0.05493668466806412,0.825,0.34200000762939453,46,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613613,160,5680,701759,Mitchel Bakker,0.013021181337535381,0.94,0.6379999923706055,52,<NA>,From Corner,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613622,160,5680,701763,Hákon Haraldsson,0.0907173827290535,0.8690000152587891,0.3920000076293945,72,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613619,225,11808,,,0.025267653167247772,0.765,0.46599998474121096,69,Right Foot,Open Play,Goal,1,False,
5,2024,28210,2025-01-25 18:00:00,613624,225,11808,701742,Diego Moreira,0.04031386971473694,0.7680000305175781,0.6580000305175782,83,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613603,225,11817,701747,Sebastian Nanasi,0.08479208499193192,0.8980000305175782,0.6790000152587891,3,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613607,225,11817,701747,Sebastian Nanasi,0.096586674451828,0.9690000152587891,0.6559999847412109,26,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613615,225,11817,701744,Habib Diarra,0.0805770754814148,0.884000015258789,0.6170000076293946,54,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613616,225,11817,701744,Habib Diarra,0.08576899766921997,0.909000015258789,0.55,56,<NA>,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613623,225,11817,701744,Habib Diarra,0.589076042175293,0.9359999847412109,0.5259999847412109,73,<NA>,Open Play,Goal,1,False,
5,2024,28210,2025-01-25 18:00:00,613608,225,10057,,,0.02949283830821514,0.830999984741211,0.654000015258789,38,Left Foot,From Corner,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613617,225,10057,,,0.04586411640048027,0.865,0.3290000152587891,56,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613618,225,9767,701740,Mamadou Sarr,0.047508060932159424,0.8669999694824219,0.25799999237060545,58,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28210,2025-01-25 18:00:00,613626,225,12183,701739,Guela Doué,0.07178594172000885,0.8169999694824219,0.37400001525878906,87,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613780,241,11046,701972,Soumaila Coulibaly,0.051124006509780884,0.855999984741211,0.53,10,Right Foot,From Corner,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613784,241,11046,701979,Ludovic Ajorque,0.13540640473365784,0.889000015258789,0.625999984741211,27,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613794,241,7736,,,0.017492884770035744,0.8540000152587891,0.3370000076293945,63,Right Foot,Set Piece,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613781,241,5742,701975,Mahdi Camara,0.01930047571659088,0.7559999847412109,0.5870000076293945,24,Right Foot,Set Piece,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613798,241,10100,,,0.06491570919752121,0.7880000305175782,0.6940000152587891,77,Right Foot,Direct Freekick,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613800,241,5975,701979,Ludovic Ajorque,0.08482566475868225,0.8269999694824218,0.5070000076293946,89,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613799,241,12258,,,0.09821780025959015,0.914000015258789,0.639000015258789,84,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613783,241,6905,,,0.6320778131484985,0.955,0.5079999923706054,24,Left Foot,From Corner,Goal,1,False,
5,2024,28213,2025-01-26 14:00:00,613787,241,6905,,,0.06109205260872841,0.9209999847412109,0.6909999847412109,37,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613779,241,6452,,,0.535365879535675,0.9269999694824219,0.500999984741211,10,Left Foot,From Corner,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613797,241,7747,701975,Mahdi Camara,0.011863045394420624,0.9390000152587891,0.34299999237060547,74,<NA>,Set Piece,Shot On Post,0,False,
5,2024,28213,2025-01-26 14:00:00,613777,241,3721,701979,Ludovic Ajorque,0.3943040668964386,0.899000015258789,0.4109999847412109,4,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613786,241,3721,701977,Romain Faivre,0.08822070062160492,0.8419999694824218,0.405,37,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613789,241,3721,701970,Kenny Lala,0.05053665116429329,0.8590000152587891,0.2979999923706055,48,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613785,241,6420,701979,Ludovic Ajorque,0.06280208379030228,0.8419999694824218,0.5929999923706055,32,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613796,241,6420,,,0.048402778804302216,0.7780000305175782,0.46700000762939453,66,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613782,241,10467,,,0.08767364174127579,0.8859999847412109,0.5279999923706055,24,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613793,282,713,701967,Mahamadou Diawara,0.04143029451370239,0.904000015258789,0.3,59,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613802,282,713,701957,Yanis Zouaoui,0.02984599955379963,0.9119999694824219,0.5690000152587891,90,<NA>,Open Play,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613801,282,11794,,,0.042512860149145126,0.85,0.664000015258789,90,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613778,282,11788,701960,Josué Casimir,0.0479264035820961,0.8230000305175781,0.534000015258789,7,Right Foot,Set Piece,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613792,282,3701,701957,Yanis Zouaoui,0.0080374451354146,0.8490000152587891,0.4420000076293945,58,<NA>,Set Piece,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613803,282,3701,701957,Yanis Zouaoui,0.019370194524526596,0.8980000305175782,0.4640000152587891,95,<NA>,From Corner,Blocked Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613788,282,11789,701961,Emmanuel Sabbi,0.1188841462135315,0.9169999694824219,0.4279999923706055,43,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613791,282,13368,701962,Issa Soumaré,0.07077983766794205,0.860999984741211,0.6,54,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613795,282,13368,701966,Antoine Joujou,0.2450978010892868,0.9180000305175782,0.445,66,<NA>,Open Play,Shot On Post,0,False,
5,2024,28213,2025-01-26 14:00:00,613804,282,11787,,,0.017498230561614037,0.75,0.47400001525878904,95,Right Foot,From Corner,Missed Shot,0,False,
5,2024,28213,2025-01-26 14:00:00,613790,282,12143,701964,Koka,0.05484840273857117,0.8540000152587891,0.47299999237060547,54,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613946,167,7064,702166,Esteban Lepaul,0.05988786369562149,0.8490000152587891,0.6730000305175782,18,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613957,167,7773,,,0.021469907835125923,0.85,0.3970000076293945,87,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613950,210,3549,702151,Deiver Machado,0.11241301894187927,0.9030000305175782,0.5070000076293946,46,<NA>,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613943,210,6019,702150,Goduine Koyalipou,0.02550094947218895,0.7630000305175781,0.6,14,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613949,210,6019,702147,Adrien Thomasson,0.022799840196967125,0.764000015258789,0.355,44,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613940,210,8664,702146,Neil El Aynaoui,0.04091273248195648,0.874000015258789,0.715999984741211,2,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613945,210,8664,702145,Angelo Fulgini,0.0646994411945343,0.894000015258789,0.6719999694824219,18,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613941,210,3348,702142,Facundo Medina,0.12654174864292145,0.9059999847412109,0.5479999923706055,2,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613944,210,13335,702146,Neil El Aynaoui,0.02093306928873062,0.775,0.26399999618530273,18,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613947,210,13335,702149,M'Bala Nzola,0.0897085890173912,0.8419999694824218,0.5070000076293946,25,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613948,210,13335,702149,M'Bala Nzola,0.02054574526846409,0.774000015258789,0.2670000076293945,38,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613955,210,13335,702154,Andy Diouf,0.05448981374502182,0.885,0.7090000152587891,67,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613956,210,13335,702154,Andy Diouf,0.09019368886947632,0.855999984741211,0.3890000152587891,76,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613942,210,9018,702146,Neil El Aynaoui,0.4391346275806427,0.9269999694824219,0.504000015258789,11,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613952,210,9018,702145,Angelo Fulgini,0.10475914180278778,0.8959999847412109,0.4129999923706055,51,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613954,210,9018,702141,Przemyslaw Frankowski,0.37098050117492676,0.914000015258789,0.41,58,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28215,2025-01-26 16:15:00,613951,210,9633,702142,Facundo Medina,0.3461848199367523,0.9209999847412109,0.43900001525878907,48,Right Foot,Open Play,Goal,1,False,
5,2024,28215,2025-01-26 16:15:00,613953,210,9633,702145,Angelo Fulgini,0.08655459433794022,0.955999984741211,0.32799999237060545,55,Right Foot,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613987,178,3277,,,0.05379334092140198,0.73,0.525,6,Right Foot,Direct Freekick,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613993,178,3277,702227,Mathis Cherki,0.13197481632232666,0.95,0.5640000152587891,41,<NA>,Set Piece,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613994,178,3277,702227,Mathis Cherki,0.07035896182060242,0.9069999694824219,0.5270000076293946,46,<NA>,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613996,178,3277,702229,Ernest Nuamah,0.3168599605560303,0.9309999847412109,0.4259999847412109,53,<NA>,Open Play,Missed Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613999,178,3603,702227,Mathis Cherki,0.04033598303794861,0.8819999694824219,0.4979999923706055,58,<NA>,From Corner,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614002,178,3603,702230,Thiago Almada,0.04004058241844177,0.9580000305175781,0.610999984741211,67,<NA>,From Corner,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613986,178,12060,702227,Mathis Cherki,0.08031435310840607,0.960999984741211,0.40400001525878904,4,Left Foot,Set Piece,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613988,178,12060,702223,Nicolás Tagliafico,0.392177939414978,0.885,0.565,9,Left Foot,Open Play,Goal,1,False,
5,2024,28218,2025-01-26 16:15:00,613991,178,12060,702226,Nemanja Matic,0.09379348158836365,0.914000015258789,0.485,27,Left Foot,From Corner,Missed Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613998,178,12060,702227,Mathis Cherki,0.05185312032699585,0.9119999694824219,0.7169999694824218,57,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614001,178,12060,702231,Georges Mikautadze,0.1256759762763977,0.924000015258789,0.6809999847412109,66,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614004,178,8187,702230,Thiago Almada,0.08995673060417175,0.9440000152587891,0.3160000038146973,80,Left Foot,Open Play,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613990,178,8094,702229,Ernest Nuamah,0.06828618049621582,0.905,0.29600000381469727,24,Left Foot,Open Play,Missed Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613995,178,8094,702225,Corentin Tolisso,0.0391232855618,0.8769999694824219,0.26600000381469724,48,Left Foot,From Corner,Shot On Post,0,False,
5,2024,28218,2025-01-26 16:15:00,614003,178,13358,702225,Corentin Tolisso,0.023076429963111877,0.8469999694824218,0.730999984741211,67,Right Foot,From Corner,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614005,168,12387,702218,Louis Leroux,0.01065970677882433,0.730999984741211,0.3160000038146973,84,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613989,168,5677,,,0.04879775270819664,0.9359999847412109,0.3079999923706055,15,Right Foot,Open Play,Missed Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614000,168,9490,,,0.4673612415790558,0.9059999847412109,0.46799999237060547,64,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613992,168,7169,702209,Pedro Chirivella,0.03645806014537811,0.865999984741211,0.7169999694824218,32,Right Foot,Open Play,Blocked Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,613997,168,7169,702213,Matthis Abline,0.08439870178699493,0.9369999694824219,0.6940000152587891,55,Left Foot,Open Play,Saved Shot,0,False,
5,2024,28218,2025-01-26 16:15:00,614006,168,10831,702212,Moses Simon,0.3906756341457367,0.9290000152587891,0.53,89,<NA>,Open Play,Goal,1,False,
5,2024,28218,2025-01-26 16:15:00,614007,168,10831,702215,Dehmaine Assoumani,0.5914785861968994,0.9359999847412109,0.4979999923706055,93,Right Foot,Open Play,Saved Shot,0,False,
